epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4081.74,1.07468,0.69523,0.83728,0.85321,0.78507,0.86459,0.58864,1.11033,0.67998,0.83377,0.000202188,0.000202188,0.000202188
43,4172.65,1.06476,0.68726,0.83548,0.86282,0.7896,0.87112,0.60889,1.06037,0.6525,0.82586,0.000191875,0.000191875,0.000191875
44,4263.74,1.06181,0.6899,0.8357,0.84877,0.78202,0.86235,0.59111,1.1045,0.67963,0.8307,0.000181563,0.000181563,0.000181563
45,4354.73,1.05795,0.68198,0.83467,0.84937,0.78666,0.86325,0.5986,1.08155,0.66445,0.82784,0.00017125,0.00017125,0.00017125
46,4445.61,1.04866,0.67332,0.83338,0.86076,0.78617,0.8687,0.59785,1.09676,0.65671,0.82912,0.000160938,0.000160938,0.000160938
47,4536.56,1.04527,0.66754,0.83385,0.85353,0.78691,0.86843,0.59737,1.0899,0.65899,0.82949,0.000150625,0.000150625,0.000150625
48,4627.32,1.03278,0.66213,0.83242,0.86153,0.78808,0.86943,0.60643,1.06001,0.64662,0.82485,0.000140313,0.000140313,0.000140313
49,4718.07,1.02847,0.65675,0.83217,0.85499,0.79117,0.86961,0.60123,1.08188,0.6539,0.82889,0.00013,0.00013,0.00013
50,4808.99,1.02606,0.6548,0.83203,0.86825,0.79031,0.87299,0.61664,1.03916,0.63026,0.82156,0.000119688,0.000119688,0.000119688
51,4897.93,1.00243,0.62738,0.83254,0.85993,0.79791,0.87478,0.61421,1.0434,0.63151,0.82186,0.000109375,0.000109375,0.000109375
52,4985.83,0.99,0.61236,0.8301,0.86185,0.78251,0.86736,0.59598,1.09987,0.66113,0.83005,9.90625e-05,9.90625e-05,9.90625e-05
53,5073.79,0.97755,0.60343,0.82988,0.85486,0.78683,0.86896,0.60578,1.06666,0.64614,0.82459,8.875e-05,8.875e-05,8.875e-05
54,5161.67,0.97453,0.6003,0.82699,0.85581,0.79877,0.87426,0.6114,1.06014,0.63455,0.82503,7.84375e-05,7.84375e-05,7.84375e-05
55,5249.6,0.96165,0.59126,0.82549,0.8628,0.79223,0.87339,0.60965,1.0624,0.63658,0.82624,6.8125e-05,6.8125e-05,6.8125e-05
56,5337.43,0.95602,0.58829,0.82494,0.864,0.78815,0.87156,0.60595,1.0641,0.64084,0.82536,5.78125e-05,5.78125e-05,5.78125e-05
57,5425.3,0.94654,0.58129,0.82386,0.86809,0.79162,0.87444,0.61318,1.05564,0.62738,0.82385,4.75e-05,4.75e-05,4.75e-05
58,5513.11,0.95562,0.58766,0.82395,0.86041,0.79923,0.87629,0.61559,1.05002,0.62611,0.82313,3.71875e-05,3.71875e-05,3.71875e-05
59,5600.95,0.94536,0.57699,0.82265,0.87036,0.7989,0.87848,0.61803,1.04847,0.61978,0.82288,2.6875e-05,2.6875e-05,2.6875e-05
60,5688.83,0.9411,0.57464,0.82463,0.86985,0.80145,0.87891,0.62107,1.03653,0.61473,0.82221,1.65625e-05,1.65625e-05,1.65625e-05
