epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,17170.7,1.03962,0.76023,0.93772,0.95036,0.93248,0.96884,0.72439,0.92455,0.50341,0.88816,0.000508886,0.000508886,0.000508886
43,17579.5,1.03074,0.75443,0.93766,0.94378,0.92929,0.96196,0.70616,0.98018,0.51335,0.89472,0.000502541,0.000502541,0.000502541
44,17987.5,1.03513,0.76035,0.9368,0.94442,0.92974,0.96343,0.69862,1.01275,0.52471,0.90352,0.000496197,0.000496197,0.000496197
45,18395.8,1.04204,0.74631,0.93323,0.94733,0.93572,0.96713,0.70848,0.99611,0.50506,0.89589,0.000489853,0.000489853,0.000489853
46,18804,1.02436,0.74159,0.93216,0.95021,0.9351,0.96839,0.69767,1.04073,0.51317,0.91243,0.000483509,0.000483509,0.000483509
47,19213.2,1.01676,0.73667,0.93308,0.9533,0.93835,0.97138,0.72382,0.95431,0.48837,0.88489,0.000477165,0.000477165,0.000477165
48,19622.5,1.00515,0.71784,0.924,0.9597,0.94372,0.97365,0.74808,0.86666,0.46083,0.86671,0.00047082,0.00047082,0.00047082
49,20030.7,1.00603,0.71491,0.93072,0.95742,0.9459,0.97369,0.75543,0.82533,0.45432,0.86029,0.000464476,0.000464476,0.000464476
50,20439.4,1.00643,0.7292,0.92781,0.95156,0.9416,0.96842,0.70627,1.01807,0.50086,0.89862,0.000458132,0.000458132,0.000458132
51,20849.1,1.03054,0.72645,0.92975,0.95927,0.95012,0.97653,0.74632,0.88734,0.46373,0.87284,0.000451787,0.000451787,0.000451787
52,21258,1.00693,0.71746,0.92652,0.96604,0.95102,0.97746,0.7652,0.81481,0.44072,0.85638,0.000445443,0.000445443,0.000445443
53,21666.8,0.99519,0.70448,0.92163,0.95593,0.9457,0.97189,0.72138,0.96752,0.47411,0.89281,0.000439099,0.000439099,0.000439099
54,22074.7,0.99014,0.6983,0.9189,0.95784,0.94401,0.97525,0.74342,0.90265,0.47133,0.87409,0.000432755,0.000432755,0.000432755
55,22482.8,0.99185,0.7041,0.92213,0.95864,0.94613,0.97334,0.73776,0.90488,0.4696,0.87517,0.000426411,0.000426411,0.000426411
56,22890.9,1.0026,0.71152,0.92745,0.96708,0.95312,0.97873,0.76104,0.8468,0.44779,0.86569,0.000420066,0.000420066,0.000420066
57,23299.9,0.99524,0.70164,0.92017,0.96037,0.94611,0.97212,0.72489,0.96686,0.4693,0.88911,0.000413722,0.000413722,0.000413722
58,23708.1,0.97163,0.68302,0.92007,0.96658,0.95551,0.97854,0.78036,0.7728,0.42574,0.84871,0.000407378,0.000407378,0.000407378
59,24117.6,0.98465,0.68497,0.9175,0.9641,0.95043,0.9778,0.75931,0.86221,0.44311,0.86215,0.000401033,0.000401033,0.000401033
60,24525.7,0.97262,0.67837,0.91495,0.9644,0.95125,0.97761,0.74031,0.9188,0.45314,0.87692,0.000394689,0.000394689,0.000394689
61,24933.7,0.9695,0.67237,0.91643,0.96596,0.95687,0.97667,0.73683,0.9372,0.44933,0.88275,0.000388345,0.000388345,0.000388345
62,25341.5,0.97041,0.67052,0.91486,0.96291,0.95116,0.97493,0.7478,0.89136,0.44565,0.87269,0.000382001,0.000382001,0.000382001
63,25750.9,0.95725,0.66925,0.91504,0.96052,0.95148,0.97679,0.74837,0.89368,0.44432,0.87439,0.000375656,0.000375656,0.000375656
64,26159.8,0.96011,0.66789,0.9109,0.96778,0.95565,0.97892,0.763,0.85364,0.42789,0.86415,0.000369312,0.000369312,0.000369312
65,26567.8,0.95653,0.66662,0.91024,0.96774,0.95574,0.97816,0.75722,0.86671,0.43347,0.86706,0.000362968,0.000362968,0.000362968
66,26975.7,0.95018,0.65749,0.91188,0.96803,0.95447,0.97826,0.78609,0.76879,0.41321,0.84781,0.000356624,0.000356624,0.000356624
67,27384.9,0.95251,0.65103,0.90611,0.96515,0.95419,0.97662,0.75199,0.88792,0.43484,0.87233,0.00035028,0.00035028,0.00035028
68,27792.8,0.95077,0.64904,0.90859,0.96344,0.95027,0.97571,0.75198,0.88294,0.43724,0.86741,0.000343935,0.000343935,0.000343935
69,28201.3,0.94828,0.64595,0.90766,0.96923,0.95766,0.97881,0.74292,0.93062,0.4381,0.87772,0.000337591,0.000337591,0.000337591
70,28610.7,0.93291,0.63762,0.90378,0.9678,0.95643,0.97887,0.77111,0.82393,0.41417,0.85559,0.000331247,0.000331247,0.000331247
71,29018.9,0.9471,0.64638,0.90507,0.97114,0.9593,0.98055,0.75234,0.91531,0.42947,0.87706,0.000324903,0.000324903,0.000324903
72,29426.8,0.93295,0.63431,0.90233,0.9719,0.95979,0.98055,0.75688,0.88835,0.4241,0.8698,0.000318558,0.000318558,0.000318558
73,29834.9,0.93447,0.63576,0.90559,0.97327,0.95927,0.98077,0.78832,0.77433,0.40007,0.84709,0.000312214,0.000312214,0.000312214
74,30244.5,0.93511,0.63097,0.90087,0.97519,0.9641,0.98208,0.77844,0.82419,0.40482,0.85695,0.00030587,0.00030587,0.00030587
75,30652.8,0.92789,0.62957,0.8986,0.9733,0.96107,0.98133,0.7733,0.83412,0.40576,0.85678,0.000299525,0.000299525,0.000299525
76,31060.7,0.93195,0.6277,0.90091,0.97618,0.96065,0.98193,0.78583,0.78578,0.39745,0.84864,0.000293181,0.000293181,0.000293181
77,31468.9,0.92005,0.61755,0.89753,0.9749,0.96259,0.98243,0.79176,0.77755,0.39687,0.84595,0.000286837,0.000286837,0.000286837
78,31877.5,0.92001,0.61754,0.89911,0.97525,0.96298,0.98267,0.80239,0.73431,0.38602,0.83885,0.000280493,0.000280493,0.000280493
79,32285.7,0.9168,0.60998,0.90029,0.97234,0.96276,0.98168,0.78197,0.80512,0.39916,0.85255,0.000274148,0.000274148,0.000274148
80,32693.4,0.9122,0.60755,0.89741,0.97378,0.96147,0.9822,0.78258,0.81279,0.4008,0.85038,0.000267804,0.000267804,0.000267804
81,33101.1,0.9093,0.60675,0.89889,0.97689,0.96433,0.98312,0.79046,0.78537,0.39057,0.84777,0.00026146,0.00026146,0.00026146
82,33509.6,0.89835,0.59524,0.89316,0.97352,0.96336,0.98241,0.79321,0.77207,0.38551,0.84585,0.000255116,0.000255116,0.000255116
83,33917.9,0.90858,0.60312,0.89202,0.97218,0.96451,0.98203,0.79483,0.76053,0.38499,0.84185,0.000248772,0.000248772,0.000248772
84,34326.2,0.9099,0.61041,0.89303,0.97524,0.96421,0.9827,0.80719,0.71829,0.37479,0.83468,0.000242427,0.000242427,0.000242427
85,34734.2,0.89507,0.58758,0.89375,0.9766,0.96378,0.98322,0.80454,0.7316,0.37483,0.83612,0.000236083,0.000236083,0.000236083
86,35143.2,0.902,0.5974,0.89326,0.97426,0.96616,0.98358,0.80645,0.72532,0.37285,0.83678,0.000229739,0.000229739,0.000229739
87,35551.3,0.90928,0.60319,0.89475,0.97922,0.96588,0.98354,0.80354,0.74329,0.37431,0.83819,0.000223395,0.000223395,0.000223395
88,35959.3,0.89697,0.59217,0.89093,0.97793,0.9673,0.98427,0.80985,0.71781,0.36771,0.83398,0.00021705,0.00021705,0.00021705
89,36367.4,0.89199,0.5878,0.88801,0.97841,0.96923,0.98453,0.80126,0.75696,0.37285,0.83875,0.000210706,0.000210706,0.000210706
90,36775.4,0.88921,0.58335,0.88865,0.97983,0.96824,0.98389,0.81176,0.71025,0.36358,0.83179,0.000204362,0.000204362,0.000204362
91,37184.6,0.88396,0.57398,0.88551,0.97884,0.96886,0.98413,0.80928,0.72368,0.36771,0.83444,0.000198018,0.000198018,0.000198018
92,37594.5,0.88555,0.58055,0.88825,0.97873,0.97096,0.98471,0.82126,0.67383,0.35631,0.82592,0.000191673,0.000191673,0.000191673
93,38003.4,0.87828,0.57073,0.88448,0.97998,0.9687,0.98504,0.81063,0.72394,0.36431,0.83556,0.000185329,0.000185329,0.000185329
94,38411.3,0.87209,0.56502,0.88311,0.98096,0.96913,0.98493,0.81488,0.70549,0.36037,0.83291,0.000178985,0.000178985,0.000178985
95,38819.2,0.86664,0.5662,0.88538,0.98068,0.9702,0.9843,0.82348,0.67557,0.3526,0.82596,0.000172641,0.000172641,0.000172641
96,39228,0.87777,0.57157,0.88635,0.97923,0.97,0.98485,0.81474,0.71065,0.36186,0.83238,0.000166296,0.000166296,0.000166296
97,39636.1,0.87755,0.56284,0.88057,0.98041,0.97089,0.9859,0.82587,0.66815,0.35208,0.82562,0.000159952,0.000159952,0.000159952
98,40045,0.86228,0.55551,0.88063,0.98122,0.97038,0.98499,0.82199,0.68482,0.35122,0.82785,0.000153608,0.000153608,0.000153608
99,40453.3,0.8731,0.56603,0.88362,0.97916,0.97302,0.98519,0.8276,0.66142,0.34667,0.82431,0.000147264,0.000147264,0.000147264
100,40862.4,0.86772,0.55939,0.87959,0.97881,0.97043,0.9851,0.83155,0.65455,0.34633,0.82293,0.000140919,0.000140919,0.000140919
101,41271.2,0.85892,0.55211,0.87969,0.97755,0.97179,0.98513,0.83565,0.63887,0.34073,0.81871,0.000134575,0.000134575,0.000134575
