epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,10938.3,1.15614,0.93371,0.98267,0.88145,0.88564,0.92351,0.5447,1.47404,0.72571,1.05351,0.000610394,0.000610394,0.000610394
27,11358.4,1.17003,0.93004,0.97956,0.89513,0.89058,0.93236,0.60651,1.23821,0.68023,0.97403,0.00060405,0.00060405,0.00060405
28,11778.4,1.14112,0.89972,0.972,0.91125,0.89755,0.93522,0.64104,1.11823,0.62368,0.94152,0.000597705,0.000597705,0.000597705
29,12198.6,1.14264,0.89522,0.97445,0.92402,0.90155,0.94647,0.66972,1.04936,0.60319,0.92039,0.000591361,0.000591361,0.000591361
30,12618.6,1.14137,0.90626,0.96758,0.89843,0.90086,0.93693,0.64512,1.1045,0.62954,0.93724,0.000585017,0.000585017,0.000585017
31,13038.7,1.11208,0.88043,0.96462,0.90744,0.89719,0.93421,0.62171,1.2002,0.6384,0.96501,0.000578672,0.000578672,0.000578672
32,13458.7,1.11639,0.88239,0.96593,0.90106,0.89837,0.93151,0.60781,1.25081,0.64146,0.97817,0.000572328,0.000572328,0.000572328
33,13878.7,1.11572,0.86908,0.9637,0.90635,0.9028,0.93513,0.60947,1.25237,0.64686,0.97234,0.000565984,0.000565984,0.000565984
34,14298.5,1.10024,0.85883,0.95631,0.91131,0.91046,0.94579,0.64399,1.16307,0.60829,0.95303,0.00055964,0.00055964,0.00055964
35,14718.7,1.10286,0.8422,0.95961,0.93462,0.92081,0.95368,0.66572,1.09507,0.58087,0.93066,0.000553296,0.000553296,0.000553296
36,15138.2,1.09607,0.84187,0.9604,0.89073,0.89605,0.92819,0.60817,1.26183,0.63153,0.97004,0.000546951,0.000546951,0.000546951
37,15558.2,1.10071,0.83765,0.96018,0.92965,0.90912,0.95416,0.68592,1.02676,0.56156,0.91174,0.000540607,0.000540607,0.000540607
38,15978.3,1.08114,0.82569,0.95384,0.94201,0.91804,0.9579,0.66689,1.10952,0.56957,0.93344,0.000534263,0.000534263,0.000534263
39,16398.2,1.08077,0.83034,0.95541,0.92737,0.91578,0.94985,0.64727,1.17042,0.58335,0.95429,0.000527919,0.000527919,0.000527919
40,16818.1,1.07895,0.80836,0.95269,0.94601,0.92547,0.96845,0.66965,1.07315,0.58238,0.92932,0.000521574,0.000521574,0.000521574
41,17238,1.09015,0.81426,0.95315,0.9417,0.92387,0.95977,0.64325,1.19816,0.58534,0.96413,0.00051523,0.00051523,0.00051523
42,17658,1.07054,0.81508,0.95151,0.92614,0.91419,0.95148,0.66786,1.11071,0.56417,0.93544,0.000508886,0.000508886,0.000508886
43,18077.8,1.05998,0.79147,0.94855,0.94369,0.93248,0.95967,0.67473,1.10088,0.53958,0.93204,0.000502541,0.000502541,0.000502541
44,18497.8,1.05977,0.79648,0.94412,0.93769,0.9294,0.96108,0.67987,1.06087,0.55304,0.91754,0.000496197,0.000496197,0.000496197
45,18917.7,1.05047,0.78465,0.94376,0.94804,0.93171,0.96385,0.68337,1.08107,0.53898,0.92621,0.000489853,0.000489853,0.000489853
46,19337.8,1.05515,0.78638,0.94,0.95114,0.93582,0.96399,0.69566,1.02168,0.52321,0.91294,0.000483509,0.000483509,0.000483509
47,19758.2,1.05079,0.77552,0.94031,0.94782,0.93394,0.96323,0.70428,0.9878,0.51687,0.90032,0.000477165,0.000477165,0.000477165
48,20178.3,1.04231,0.76966,0.9381,0.95119,0.94251,0.97092,0.69087,1.07491,0.52086,0.92825,0.00047082,0.00047082,0.00047082
49,20598.3,1.02851,0.75973,0.93566,0.93921,0.93197,0.96032,0.69526,1.01787,0.52004,0.90558,0.000464476,0.000464476,0.000464476
50,21018.2,1.0314,0.76042,0.9361,0.94143,0.93523,0.9616,0.643,1.24616,0.55998,0.96192,0.000458132,0.000458132,0.000458132
51,21438.1,1.04356,0.76199,0.93271,0.95904,0.94669,0.97419,0.70375,1.03545,0.5089,0.91035,0.000451787,0.000451787,0.000451787
52,21858.1,1.03196,0.74353,0.93485,0.94066,0.92968,0.95607,0.63921,1.24358,0.55889,0.96898,0.000445443,0.000445443,0.000445443
53,22278.1,1.01601,0.74712,0.93054,0.94643,0.93589,0.96461,0.66099,1.16648,0.5355,0.95233,0.000439099,0.000439099,0.000439099
54,22698.1,1.0254,0.74509,0.93004,0.94932,0.93319,0.96404,0.65627,1.18408,0.52968,0.95228,0.000432755,0.000432755,0.000432755
55,23118,1.01384,0.73131,0.93066,0.95797,0.94379,0.97023,0.68658,1.10409,0.51066,0.92984,0.000426411,0.000426411,0.000426411
56,23537.9,1.01867,0.73442,0.93151,0.95078,0.94201,0.96758,0.65993,1.19304,0.52884,0.95637,0.000420066,0.000420066,0.000420066
57,23958,1.04245,0.74775,0.93221,0.95524,0.94182,0.96887,0.66891,1.15527,0.51767,0.94485,0.000413722,0.000413722,0.000413722
58,24377.9,0.99509,0.71474,0.92945,0.95434,0.94236,0.96942,0.69597,1.05599,0.50363,0.91952,0.000407378,0.000407378,0.000407378
59,24797.8,1.0106,0.71729,0.92997,0.95554,0.94306,0.97068,0.70315,1.0332,0.49209,0.91555,0.000401033,0.000401033,0.000401033
60,25217.7,0.99107,0.70782,0.92284,0.95797,0.94486,0.96846,0.69816,1.05253,0.49335,0.91074,0.000394689,0.000394689,0.000394689
61,25637.6,1.00553,0.71073,0.92234,0.95998,0.94962,0.97439,0.71969,0.96717,0.46848,0.88967,0.000388345,0.000388345,0.000388345
62,26057.7,0.98037,0.69437,0.92093,0.96317,0.95059,0.97429,0.7126,1.0054,0.47243,0.89643,0.000382001,0.000382001,0.000382001
63,26477.6,0.97555,0.69328,0.92084,0.96402,0.95052,0.9766,0.73594,0.94328,0.469,0.89166,0.000375656,0.000375656,0.000375656
64,26897.6,0.98338,0.69399,0.92149,0.96253,0.95135,0.9752,0.71487,1.02214,0.47522,0.90473,0.000369312,0.000369312,0.000369312
65,27317.4,0.98172,0.69659,0.91724,0.9571,0.9472,0.97273,0.68702,1.10595,0.49328,0.92555,0.000362968,0.000362968,0.000362968
66,27737.2,0.97768,0.68838,0.91825,0.96834,0.95559,0.97812,0.72448,0.9988,0.46954,0.9001,0.000356624,0.000356624,0.000356624
67,28157.2,0.98138,0.6883,0.91721,0.96419,0.95082,0.97507,0.72425,0.98296,0.4635,0.89514,0.00035028,0.00035028,0.00035028
68,28577,0.9811,0.69617,0.91718,0.96865,0.95521,0.97764,0.72887,0.96724,0.45936,0.89225,0.000343935,0.000343935,0.000343935
69,28997,0.96416,0.67582,0.91222,0.96235,0.95638,0.97563,0.71871,1.01737,0.46362,0.90199,0.000337591,0.000337591,0.000337591
70,29416.8,0.97045,0.6765,0.91489,0.95124,0.94818,0.96973,0.70552,1.04155,0.47761,0.90699,0.000331247,0.000331247,0.000331247
71,29836.7,0.97935,0.67713,0.915,0.96134,0.95235,0.97539,0.72658,0.98752,0.45627,0.89338,0.000324903,0.000324903,0.000324903
72,30256.4,0.9517,0.66353,0.91103,0.96596,0.9547,0.97638,0.71563,1.01922,0.46435,0.90327,0.000318558,0.000318558,0.000318558
73,30676.5,0.9681,0.67249,0.9138,0.9689,0.95732,0.97851,0.74835,0.90516,0.4397,0.87756,0.000312214,0.000312214,0.000312214
74,31097.1,0.95524,0.66233,0.91191,0.96529,0.95523,0.97748,0.75314,0.86932,0.43373,0.87019,0.00030587,0.00030587,0.00030587
75,31517.2,0.95299,0.65322,0.90859,0.96514,0.95581,0.97768,0.73182,0.97857,0.44372,0.89871,0.000299525,0.000299525,0.000299525
76,31936.8,0.95585,0.66052,0.91007,0.9731,0.96076,0.98052,0.75929,0.87928,0.42599,0.87056,0.000293181,0.000293181,0.000293181
77,32357.2,0.94725,0.65266,0.90611,0.97268,0.95957,0.97849,0.75011,0.9168,0.43426,0.87873,0.000286837,0.000286837,0.000286837
78,32777.1,0.94566,0.65156,0.90849,0.97087,0.95955,0.97775,0.74951,0.91789,0.43097,0.87482,0.000280493,0.000280493,0.000280493
79,33197,0.94022,0.64424,0.90774,0.97132,0.95658,0.97985,0.75511,0.9063,0.42831,0.87419,0.000274148,0.000274148,0.000274148
80,33616.8,0.93715,0.64677,0.90475,0.97182,0.96037,0.98083,0.76486,0.86278,0.41833,0.86651,0.000267804,0.000267804,0.000267804
81,34036.7,0.93066,0.63402,0.90816,0.96863,0.95964,0.9773,0.72889,0.97139,0.4429,0.89136,0.00026146,0.00026146,0.00026146
82,34456.4,0.91652,0.61789,0.90208,0.97202,0.96191,0.98032,0.74398,0.92993,0.42821,0.8836,0.000255116,0.000255116,0.000255116
83,34876.3,0.92241,0.62528,0.90037,0.97774,0.96404,0.982,0.75754,0.89935,0.41754,0.87393,0.000248772,0.000248772,0.000248772
84,35296.2,0.93613,0.63512,0.90126,0.97431,0.96195,0.98061,0.73537,0.97124,0.43252,0.89531,0.000242427,0.000242427,0.000242427
85,35716,0.927,0.62584,0.90128,0.97225,0.96455,0.98022,0.75408,0.91248,0.42088,0.87494,0.000236083,0.000236083,0.000236083
86,36136.1,0.91939,0.62821,0.89831,0.97367,0.96502,0.98133,0.77278,0.83853,0.40556,0.86038,0.000229739,0.000229739,0.000229739
87,36556.3,0.91627,0.62021,0.89984,0.97174,0.96013,0.97993,0.76031,0.87469,0.41572,0.86611,0.000223395,0.000223395,0.000223395
88,36976.4,0.91743,0.61914,0.89683,0.97468,0.96342,0.98107,0.76718,0.86527,0.40894,0.86556,0.00021705,0.00021705,0.00021705
89,37396.4,0.92179,0.61546,0.89571,0.97151,0.96072,0.98041,0.75964,0.89376,0.41783,0.87115,0.000210706,0.000210706,0.000210706
90,37816.2,0.91661,0.61715,0.89677,0.97293,0.96469,0.98082,0.77064,0.85817,0.4021,0.86287,0.000204362,0.000204362,0.000204362
91,38236,0.9054,0.60117,0.89579,0.97572,0.9665,0.98202,0.75773,0.91166,0.41255,0.87601,0.000198018,0.000198018,0.000198018
92,38655.9,0.91238,0.6134,0.89514,0.97243,0.96465,0.98061,0.76524,0.86917,0.40955,0.86477,0.000191673,0.000191673,0.000191673
93,39075.8,0.90715,0.60745,0.89309,0.97653,0.96886,0.98299,0.78922,0.78889,0.38799,0.84774,0.000185329,0.000185329,0.000185329
94,39496.1,0.89277,0.59304,0.89309,0.97605,0.96438,0.98233,0.78964,0.79266,0.38754,0.84798,0.000178985,0.000178985,0.000178985
95,39916.2,0.89322,0.59587,0.89628,0.97665,0.96541,0.98241,0.77816,0.83477,0.39502,0.85955,0.000172641,0.000172641,0.000172641
96,40336.3,0.89378,0.58774,0.89469,0.97515,0.96588,0.98219,0.78889,0.79747,0.38471,0.85016,0.000166296,0.000166296,0.000166296
97,40756.5,0.89578,0.58885,0.88846,0.97837,0.96609,0.98292,0.7772,0.83626,0.39176,0.858,0.000159952,0.000159952,0.000159952
98,41176.6,0.88582,0.57967,0.88708,0.97914,0.96858,0.98342,0.78345,0.82012,0.38714,0.85584,0.000153608,0.000153608,0.000153608
99,41596.5,0.88668,0.58596,0.88782,0.97691,0.9681,0.98286,0.77939,0.8301,0.39032,0.85831,0.000147264,0.000147264,0.000147264
100,42016.4,0.89014,0.57961,0.88666,0.97802,0.96835,0.98293,0.78517,0.81188,0.38539,0.85373,0.000140919,0.000140919,0.000140919
101,42436.5,0.88844,0.58512,0.89014,0.97541,0.96734,0.98287,0.7973,0.76963,0.37726,0.84447,0.000134575,0.000134575,0.000134575
102,42856.7,0.87686,0.57656,0.88974,0.97727,0.96801,0.98322,0.80547,0.74977,0.37125,0.84248,0.000128231,0.000128231,0.000128231
103,43276.9,0.87692,0.57313,0.88307,0.97802,0.96623,0.98243,0.77876,0.83547,0.38766,0.85824,0.000121887,0.000121887,0.000121887
104,43696.8,0.87333,0.57103,0.88354,0.97589,0.96996,0.98279,0.78142,0.82911,0.38461,0.8572,0.000115542,0.000115542,0.000115542
105,44116.7,0.87405,0.565,0.88603,0.97667,0.96946,0.9826,0.77948,0.83238,0.38746,0.85707,0.000109198,0.000109198,0.000109198
106,44536.5,0.86283,0.56432,0.88113,0.97794,0.96926,0.98326,0.79788,0.76987,0.37441,0.84513,0.000102854,0.000102854,0.000102854
107,44956.6,0.87038,0.56649,0.88389,0.97881,0.96886,0.9832,0.79416,0.78516,0.37596,0.84844,9.65095e-05,9.65095e-05,9.65095e-05
108,45376.6,0.88,0.57617,0.88278,0.97942,0.96865,0.98285,0.79012,0.79928,0.3758,0.84961,9.01652e-05,9.01652e-05,9.01652e-05
109,45796.4,0.87118,0.56824,0.88665,0.97925,0.96918,0.98335,0.79246,0.78998,0.37427,0.84893,8.3821e-05,8.3821e-05,8.3821e-05
110,46216.5,0.8549,0.56198,0.88303,0.9789,0.96906,0.98344,0.78973,0.80316,0.37778,0.85,7.74768e-05,7.74768e-05,7.74768e-05
111,46632.8,0.79143,0.48001,0.88064,0.97938,0.96819,0.9833,0.79428,0.78501,0.37363,0.84714,7.11325e-05,7.11325e-05,7.11325e-05
112,47048.8,0.79398,0.47841,0.88044,0.97829,0.96911,0.9834,0.80183,0.75735,0.36637,0.84125,6.47882e-05,6.47882e-05,6.47882e-05
113,47465,0.79578,0.48468,0.87848,0.97675,0.96858,0.98338,0.80487,0.7476,0.36445,0.83838,5.8444e-05,5.8444e-05,5.8444e-05
114,47880.8,0.79303,0.47468,0.87862,0.97736,0.96921,0.98335,0.80244,0.75929,0.36658,0.84204,5.20998e-05,5.20998e-05,5.20998e-05
115,48296.8,0.78531,0.46904,0.87604,0.97808,0.96959,0.98368,0.81233,0.72413,0.35836,0.83569,4.57555e-05,4.57555e-05,4.57555e-05
116,48712.9,0.78657,0.46994,0.87376,0.97924,0.96986,0.98393,0.81963,0.70002,0.35336,0.83072,3.94112e-05,3.94112e-05,3.94112e-05
117,49129.2,0.785,0.47223,0.87531,0.97867,0.97072,0.98388,0.82023,0.69759,0.35329,0.82962,3.3067e-05,3.3067e-05,3.3067e-05
118,49545.6,0.78911,0.46949,0.87345,0.97866,0.97084,0.98382,0.81799,0.70575,0.35447,0.8319,2.67228e-05,2.67228e-05,2.67228e-05
119,49961.7,0.77749,0.4667,0.87374,0.97815,0.97017,0.98372,0.82319,0.68582,0.34918,0.82722,2.03785e-05,2.03785e-05,2.03785e-05
120,50378,0.77816,0.46102,0.87651,0.97827,0.97062,0.98386,0.82109,0.69369,0.34993,0.82845,1.40342e-05,1.40342e-05,1.40342e-05
