epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,4015.52,1.39089,1.31953,1.07142,0.76612,0.74361,0.8181,0.42065,1.49692,1.10104,1.11386,0.00052668,0.00052668,0.00052668
19,4239.39,1.37685,1.2717,1.06251,0.83231,0.77345,0.85859,0.45175,1.48518,1.03115,1.10118,0.000518426,0.000518426,0.000518426
20,4462.35,1.35889,1.26248,1.06081,0.79057,0.75587,0.84069,0.49361,1.31953,1.00254,1.02193,0.000510172,0.000510172,0.000510172
21,4685.37,1.34864,1.26266,1.05836,0.81068,0.76274,0.83981,0.46851,1.42678,1.01822,1.06945,0.000501917,0.000501917,0.000501917
22,4908.05,1.34741,1.22952,1.04481,0.80559,0.78817,0.87047,0.47395,1.47838,0.98704,1.10662,0.000493663,0.000493663,0.000493663
23,5130.69,1.33541,1.20945,1.04738,0.84563,0.79607,0.8771,0.50552,1.35859,0.93032,1.03417,0.000485409,0.000485409,0.000485409
24,5353.84,1.33471,1.20384,1.04366,0.83539,0.78273,0.86007,0.51405,1.30854,0.9237,1.01533,0.000477155,0.000477155,0.000477155
25,5576.9,1.31415,1.1747,1.03775,0.8195,0.80123,0.85356,0.4639,1.46857,0.96893,1.08372,0.000468901,0.000468901,0.000468901
26,5799.61,1.30769,1.15125,1.03378,0.83515,0.79087,0.86672,0.49897,1.39169,0.92044,1.05405,0.000460647,0.000460647,0.000460647
27,6022.42,1.29858,1.15275,1.02206,0.86526,0.80751,0.8949,0.57333,1.17598,0.86231,0.96653,0.000452393,0.000452393,0.000452393
28,6245.49,1.28745,1.14026,1.02548,0.84777,0.81379,0.87588,0.54561,1.25207,0.8436,0.9826,0.000444139,0.000444139,0.000444139
29,6468.09,1.28341,1.11908,1.02518,0.84898,0.82053,0.89002,0.57282,1.13568,0.83622,0.94465,0.000435884,0.000435884,0.000435884
30,6690.48,1.27112,1.11499,1.0246,0.84808,0.82269,0.89357,0.57182,1.21243,0.82511,0.9793,0.00042763,0.00042763,0.00042763
31,6912.77,1.30889,1.13344,1.02767,0.84475,0.82539,0.87996,0.54912,1.26667,0.81917,0.99143,0.000419376,0.000419376,0.000419376
32,7135.03,1.26319,1.09307,1.031,0.84739,0.82059,0.8693,0.47158,1.50727,0.90725,1.10117,0.000411122,0.000411122,0.000411122
33,7357.33,1.25305,1.07356,1.01103,0.86933,0.84099,0.90093,0.53791,1.3546,0.78687,1.03459,0.000402868,0.000402868,0.000402868
34,7579.52,1.25024,1.06214,1.01805,0.87618,0.83456,0.89486,0.54302,1.34428,0.80534,1.03133,0.000394614,0.000394614,0.000394614
35,7801.97,1.2498,1.05663,1.01068,0.84078,0.8205,0.8637,0.50669,1.4061,0.8366,1.03445,0.00038636,0.00038636,0.00038636
36,8024.07,1.24176,1.04947,1.01147,0.8985,0.84348,0.92362,0.61042,1.13491,0.74642,0.94608,0.000378106,0.000378106,0.000378106
37,8246.73,1.22784,1.02349,1.00724,0.8973,0.85413,0.92428,0.61151,1.14457,0.733,0.94474,0.000369851,0.000369851,0.000369851
38,8469.61,1.26017,1.03444,1.00572,0.8915,0.83333,0.91979,0.59405,1.15385,0.78813,0.95206,0.000361597,0.000361597,0.000361597
39,8691.86,1.23169,1.03466,0.99661,0.86768,0.85128,0.89944,0.59255,1.13889,0.74564,0.94403,0.000353343,0.000353343,0.000353343
40,8914.29,1.22948,1.01462,0.99849,0.89805,0.83987,0.92685,0.61643,1.10372,0.74708,0.93684,0.000345089,0.000345089,0.000345089
41,9136.81,1.20606,0.99326,0.99759,0.88999,0.85996,0.91588,0.57958,1.25791,0.72884,0.99154,0.000336835,0.000336835,0.000336835
42,9358.97,1.22201,0.9935,0.99235,0.8915,0.8497,0.91389,0.55868,1.34799,0.74907,1.03563,0.000328581,0.000328581,0.000328581
43,9581.27,1.19427,0.97058,0.99372,0.89441,0.87165,0.91871,0.58277,1.24958,0.72166,0.99458,0.000320327,0.000320327,0.000320327
44,9803.46,1.19326,0.963,0.98959,0.88759,0.85638,0.90939,0.58758,1.19029,0.72493,0.96746,0.000312073,0.000312073,0.000312073
45,10025.8,1.20632,0.99321,0.99388,0.90124,0.87071,0.92113,0.58307,1.26575,0.70564,1.00203,0.000303818,0.000303818,0.000303818
46,10248,1.18916,0.96127,0.9949,0.9024,0.86575,0.93122,0.61911,1.12701,0.68603,0.94494,0.000295564,0.000295564,0.000295564
47,10470.7,1.21535,0.97633,0.97826,0.89618,0.86994,0.92149,0.5927,1.20571,0.70953,0.97361,0.00028731,0.00028731,0.00028731
48,10692.8,1.20271,0.96328,0.99541,0.91284,0.87629,0.93531,0.58993,1.25221,0.70669,0.99597,0.000279056,0.000279056,0.000279056
49,10915.1,1.17417,0.93904,0.98002,0.91136,0.88304,0.92869,0.60269,1.22155,0.66277,0.97467,0.000270802,0.000270802,0.000270802
50,11137.4,1.18184,0.92015,0.97968,0.88874,0.87566,0.91534,0.58812,1.24084,0.68929,0.98212,0.000262548,0.000262548,0.000262548
51,11359.7,1.18006,0.94223,0.97437,0.89956,0.87719,0.91964,0.61281,1.14815,0.6632,0.95086,0.000254294,0.000254294,0.000254294
52,11581.8,1.13738,0.88769,0.97762,0.92421,0.88465,0.93618,0.635,1.12482,0.63689,0.94683,0.00024604,0.00024604,0.00024604
53,11804.6,1.18314,0.93115,0.96923,0.89653,0.87919,0.91593,0.61986,1.15051,0.65292,0.94426,0.000237785,0.000237785,0.000237785
54,12026.8,1.15873,0.89662,0.97452,0.91883,0.88271,0.93434,0.62797,1.1147,0.64933,0.94365,0.000229531,0.000229531,0.000229531
55,12249.2,1.14219,0.89343,0.97094,0.92721,0.89245,0.94797,0.6491,1.08366,0.63719,0.92939,0.000221277,0.000221277,0.000221277
56,12471.9,1.14683,0.88167,0.96741,0.91977,0.89622,0.93739,0.65593,1.05232,0.60615,0.91737,0.000213023,0.000213023,0.000213023
57,12694.5,1.13718,0.88796,0.9664,0.92014,0.89182,0.93844,0.60036,1.25168,0.66918,1.00389,0.000204769,0.000204769,0.000204769
58,12916.6,1.13822,0.8801,0.97152,0.92691,0.89253,0.93946,0.59857,1.23885,0.66585,0.98571,0.000196515,0.000196515,0.000196515
59,13139.1,1.13984,0.85713,0.96026,0.90993,0.88961,0.92903,0.63307,1.09546,0.63315,0.93434,0.000188261,0.000188261,0.000188261
60,13361.3,1.10652,0.84525,0.9623,0.91052,0.89008,0.932,0.60353,1.23761,0.65308,0.98809,0.000180007,0.000180007,0.000180007
61,13583.7,1.11925,0.85983,0.96266,0.89545,0.88711,0.92091,0.59481,1.27268,0.65895,0.99878,0.000171752,0.000171752,0.000171752
62,13806.1,1.12227,0.85058,0.95916,0.91504,0.88769,0.9349,0.61769,1.18637,0.63072,0.97026,0.000163498,0.000163498,0.000163498
63,14028.4,1.10494,0.84215,0.96039,0.92629,0.89554,0.94186,0.62276,1.18123,0.62787,0.96863,0.000155244,0.000155244,0.000155244
64,14250.8,1.11956,0.83932,0.95685,0.91476,0.88943,0.92821,0.6068,1.22919,0.63321,0.98136,0.00014699,0.00014699,0.00014699
65,14473.2,1.11294,0.8251,0.95532,0.92277,0.90051,0.94137,0.63641,1.15623,0.60067,0.95525,0.000138736,0.000138736,0.000138736
66,14695.4,1.10651,0.82711,0.95029,0.91934,0.90531,0.94043,0.64131,1.12936,0.59386,0.9416,0.000130482,0.000130482,0.000130482
67,14917.7,1.09693,0.81746,0.95527,0.90832,0.89708,0.93279,0.61716,1.20964,0.62077,0.97236,0.000122228,0.000122228,0.000122228
68,15139.9,1.0728,0.80173,0.95454,0.9135,0.90168,0.9317,0.60632,1.2566,0.62098,0.99362,0.000113974,0.000113974,0.000113974
69,15362.1,1.09036,0.80738,0.94879,0.92134,0.90357,0.93825,0.61695,1.22334,0.61664,0.98556,0.00010572,0.00010572,0.00010572
70,15584.2,1.08923,0.81359,0.9479,0.92188,0.90953,0.9465,0.62604,1.212,0.60957,0.9778,9.74654e-05,9.74654e-05,9.74654e-05
71,15805,1.03001,0.70798,0.95376,0.90792,0.90804,0.93403,0.62205,1.18992,0.608,0.96609,8.92113e-05,8.92113e-05,8.92113e-05
72,16025.2,1.03691,0.712,0.96032,0.93864,0.90558,0.94784,0.63334,1.18074,0.59399,0.96842,8.09571e-05,8.09571e-05,8.09571e-05
73,16245.6,1.03402,0.7025,0.9648,0.92688,0.90362,0.94194,0.61029,1.26182,0.62437,0.99371,7.2703e-05,7.2703e-05,7.2703e-05
74,16465.9,1.03092,0.69402,0.95106,0.93305,0.91562,0.95183,0.63919,1.16617,0.59122,0.962,6.44489e-05,6.44489e-05,6.44489e-05
75,16686.5,1.01567,0.69122,0.94695,0.93886,0.90771,0.95189,0.63619,1.17225,0.59804,0.96503,5.61947e-05,5.61947e-05,5.61947e-05
76,16906.6,1.0007,0.67175,0.94609,0.93015,0.90921,0.94388,0.61871,1.22828,0.60168,0.98578,4.79406e-05,4.79406e-05,4.79406e-05
